"FALSE","obs","pred"
"395",1,0.447574482339886
"396",1,0.616843971631206
"397",1,0.940229885057472
"398",1,0.575956284153006
"399",1,0.788888888888888
"400",1,0.921072796934866
"401",1,0.928503787878788
"402",1,0.861507936507936
"403",1,0.787389770723103
"404",1,0.858812260536398
"405",1,0.716570881226053
"406",1,0.811298090125944
"407",1,0.229501915708811
"408",1,0.893582766439909
"409",1,0.441042308190841
"410",1,0.939080459770115
"411",1,0.560497237569061
"412",1,0.85095238095238
"413",1,0.925287356321839
"414",1,0.876770293609672
"415",1,0.681378026070763
"416",1,0.877005347593583
"417",1,0.689499999999999
"418",1,0.570147679324895
"419",1,0.586879432624114
"420",1,0.800592216582064
"421",1,0.873502157908098
"422",1,0.84608938547486
"423",1,0.903130755064457
"424",1,0.897510673234811
"425",1,0.885650623885918
"426",1,0.559463785514206
"427",1,0.899425287356322
"428",1,0.736946550153271
"429",1,0.557213930348259
"430",1,0.953495934959351
"431",1,0.944412331406551
"432",1,0.903037766830871
"433",1,0.956344086021505
"434",1,0.949578900709221
"435",1,0.791221174004192
"436",1,0.842571059431524
"437",1,0.215925925925925
"438",1,0.775046554934822
"439",1,0.711171171171171
"440",1,0.937455197132617
"441",1,0.928376562155223
"442",1,0.845336787564766
"443",1,0.919444444444445
"444",1,0.894242424242424
"445",1,0.060906533008254
"446",1,0.853927203065133
"447",1,0.477131782945736
"448",1,0.670024509803921
"449",1,0.192867940827124
"450",1,0.810404624277456
"451",1,0.166234887737478
"452",1,0.852596314907873
"453",1,0.862089810017271
"454",1,0.761880341880341
"455",1,0.938342292952949
"456",1,0.810195035460992
"457",1,0.76476407914764
"458",1,0.637215909090909
"459",1,0.642633517495395
"460",1,0.724250984420476
"461",1,0.250158286778398
"462",1,0.890213178294573
"463",1,0.799496714759872
"464",1,0.956890130353818
"465",1,0.991754385964914
"466",1,0.99521072796935
"467",1,0.95967741935484
"468",1,0.820355292376017
"469",1,0.160090090090089
"470",1,0.462677304964539
"471",1,0.842918825561312
"472",1,0.894414414414414
"473",1,0.803536733454766
"474",1,0.74320652173913
"475",1,0.966583124477862
"476",1,0.325139664804469
"477",1,0.149999999999999
"478",1,0.795635376756066
"479",1,0.466556372549019
"480",1,0.775559047068182
"481",1,0.759678649237472
"482",1,0.644767441860465
"483",1,0.821503401360544
"484",1,0.938581952117864
"485",1,0.890857605177994
"486",1,0.981658291457288
"487",1,0.975915750915752
"488",1,0.99543859649123
"489",1,0.653476482617587
"490",1,0.604388666461349
"491",1,0.979967159277506
"492",1,0.780154639175257
"493",1,0.946160558464224
"494",1,0.855714618249534
"495",1,0.770120959464366
"496",1,0.884622467771639
"497",1,0.954799301919722
"498",1,0.506912878787879
"499",1,0.401088617613138
"500",1,0.766352201257861
"501",1,0.736190476190476
"502",1,0.936258865248227
"503",1,0.927216312056738
"504",1,0.381707317073171
"505",1,0.427856025039124
"506",1,0.995530726256984
"507",1,0.993922651933703
"508",1,0.582825552825553
"509",1,0.874709302325581
"510",1,0.513523017902813
"511",1,0.847053872053872
"512",1,0.899637681159421
"513",1,0.785321969696969
