"FALSE","obs","pred"
"220",0,0.312095238095238
"221",0,0.173586744639377
"222",0,0.322014260249555
"224",0,0.23062015503876
"225",0,0.0116086235489212
"226",0,0.147814207650274
"227",0,0.0535833333333328
"228",0,0.183246527777778
"229",0,0.462761904761905
"231",0,0.0227188081936677
"233",0,0.237757201646091
"234",0,0.182183908045977
"235",0,0.580539499036609
"236",0,0.146611721611722
"237",0,0.152979515828678
"239",0,0.603972366148532
"240",0,0.303853046594982
"241",0,0.22860962566845
"242",0,0.0364583333333326
"243",0,0.318968692449356
"244",0,0.0775641025641023
"245",0,0.466931216931216
"246",0,0.111347517730497
"248",0,0.512849162011173
"250",0,0.197222222222223
"251",0,0.548245614035088
"253",0,0.0492146596858634
"254",0,0.418018018018018
"255",0,0.0963312368972755
"256",0,0.0151515151515145
"257",0,0.252793834296725
"259",0,0.0529143897996354
"260",0,0.262341772151899
"263",0,0.0538324420677358
"264",0,0.0828900709219859
"265",0,0.10552268244576
"266",0,0.0111111111111106
"268",0,0.35268817204301
"269",0,0.164236111111112
"271",0,0.0686528497409323
"272",0,0.133064516129033
"273",0,0.605908289241622
"274",0,0.519282945736434
"275",0,0.0819688109161797
"276",0,0.0373188405797097
"277",0,0.304901960784314
"278",0,0.367079207920792
"280",0,0.28566493955095
"281",0,0.402636534839924
"282",0,0.0133689839572185
"284",0,0.00321285140562233
"286",0,0.220020325203253
"287",0,0.157129094412332
"288",0,0.612905982905983
"289",0,0.0151122625215884
"290",0,0.097395833333334
"291",0,0.180570902394108
"292",0,0.264656616415411
"293",0,0.0328431372549018
"296",0,0.157481060606062
"297",0,0.0576305220883536
"298",0,0.177610441767069
"299",0,0.0638888888888888
"300",0,0.00666666666666638
"301",0,0.361944444444444
"302",0,-7.7715611723761e-16
"303",0,0.0487329434697854
"304",0,0.373047619047619
"305",0,0.0318018018018016
"306",0,0.339809523809524
"308",0,0.0207635009310982
"309",0,0.47103825136612
"310",0,-9.99200722162641e-16
"312",0,0.0446927374301673
"313",0,0.607777777777778
"314",0,0.0589318600368322
"315",0,0.31875
"316",0,0.00530726256983205
"317",0,0.532986111111111
"318",0,0.00961857379767717
"319",0,0.590683229813665
"321",0,0.626574074074074
"322",0,0.464309764309764
"323",0,0.00928689883913636
"324",0,0.567927927927928
"325",0,0.228306878306879
"326",0,0.0293570219966153
"328",0,0.393186003683241
"329",0,0.212637362637364
"330",0,0.760428305400373
"331",0,0.0106382978723393
"332",0,0.578531073446328
"333",0,0.0428961748633875
"334",0,0.236827956989248
"335",0,0.0322580645161281
"337",0,0.27954954954955
"338",0,0.13425460636516
"339",0,0.601086956521739
"340",0,0.441349206349206
"341",0,0.358413461538461
"342",0,0.0240112994350278
"344",0,0.252268760907505
"345",0,0.358771929824561
"347",0,0.551832460732984
"349",0,-9.99200722162641e-16
"350",0,-9.99200722162641e-16
"351",1,0.575133689839572
"352",1,0.956501831501832
"353",1,0.722252252252252
"354",1,0.977631578947368
"355",1,0.605939716312057
"356",1,0.480203045685279
"357",1,0.888402061855671
"358",1,0.994082840236687
"359",1,0.994505494505495
"360",1,0.874038461538462
"361",1,0.939226519337017
"362",1,0.171173469387755
"363",1,0.92138888888889
"365",1,0.934587813620072
"366",1,0.430524344569288
"367",1,0.674734042553191
"368",1,0.752923976608187
"369",1,0.956030150753769
"370",1,0.656776556776557
"371",1,0.880230496453902
"372",1,0.410038986354776
"373",1,0.991379310344828
"374",1,0.693298059964726
"375",1,0.826433691756273
"376",1,0.269565217391305
"377",1,0.994152046783626
"379",1,0.859375000000001
"380",1,0.562104283054004
"381",1,0.824816849816851
"382",1,0.758333333333333
"383",1,0.994594594594595
"384",1,0.995049504950495
"385",1,0.967091836734694
"386",1,0.890226876090751
"387",1,0.58433734939759
"388",1,0.850180180180181
"389",1,0.852158894645943
"390",1,0.996180555555555
"391",1,0.495480225988701
"393",1,0.865579710144929
"394",1,0.704569892473118
"395",1,0.277540106951873
"396",1,0.459604519774011
"397",1,0.984303350970018
"398",1,0.739871086556169
"400",1,0.913594040968344
"401",1,0.907364341085273
"402",1,0.926887661141806
"403",1,0.851955307262571
"404",1,0.916477272727274
"405",1,0.850000000000001
"407",1,0.379658119658119
"408",1,0.920698924731183
"409",1,0.430234505862646
"410",1,0.979684908789386
"411",1,0.479684908789386
"412",1,0.797354497354498
"413",1,0.934414414414415
"414",1,0.92991452991453
"415",1,0.729611650485437
"416",1,0.911704119850188
"417",1,0.585883424408015
"418",1,0.553956228956229
"419",1,0.472885572139303
"420",1,0.815456238361267
"421",1,0.925443262411348
"422",1,0.849459459459461
"423",1,0.9688013136289
"424",1,0.889835164835166
"425",1,0.826427255985268
"426",1,0.599267399267399
"427",1,0.962962962962963
"428",1,0.678014184397163
"429",1,0.587074829931973
"430",1,0.943888888888889
"431",1,0.942740286298569
"432",1,0.903603603603604
"433",1,0.993478260869565
"434",1,0.980110497237569
"435",1,0.720970695970696
"436",1,0.827425044091712
"437",1,0.26904761904762
"438",1,0.735507246376812
"439",1,0.702821869488536
"440",1,0.956998158379374
"441",1,0.939981785063753
"442",1,0.91952861952862
"443",1,0.884486373165619
"444",1,0.904425612052732
"445",1,0.054187192118226
"446",1,0.870360360360361
"447",1,0.607650273224043
"448",1,0.767921146953405
"449",1,0.104583333333334
"450",1,0.869444444444446
"451",1,0.235060449050087
"452",1,0.865270018621975
"453",1,0.955020080321286
"454",1,0.807068062827226
"455",1,0.963978494623656
"456",1,0.875429553264606
"457",1,0.837912087912089
"458",1,0.673467432950191
"459",1,0.666942909760589
"460",1,0.615953654188948
"462",1,0.961824953445066
"464",1,0.982780847145488
"465",1,1
"466",1,1
"467",1,0.980337078651686
"468",1,0.590018315018315
"469",1,0.0855946398659964
"470",1,0.48776493256262
"471",1,0.838224637681161
"472",1,0.907329317269078
"473",1,0.775448028673836
"474",1,0.71287037037037
"475",1,0.986388888888889
"477",1,0.206018518518519
"478",1,0.717119565217391
"479",1,0.346153846153846
"480",1,0.678787878787878
"481",1,0.788213627992634
"482",1,0.62624750499002
"484",1,0.994736842105263
"485",1,0.957142857142858
"486",1,0.97979797979798
"487",1,0.968750000000001
"488",1,0.996610169491526
"489",1,0.667025089605734
"490",1,0.721666666666667
"491",1,0.988888888888889
"492",1,0.814666666666668
"493",1,0.966089108910891
"494",1,0.917280701754386
"495",1,0.816845878136202
"496",1,0.836948853615521
"497",1,0.974956822107081
"498",1,0.560989010989011
"499",1,0.263814616755794
"500",1,0.618226120857699
"501",1,0.6683970856102
"502",1,0.967948717948718
"503",1,0.994219653179191
"504",1,0.380468749999999
"506",1,0.995923913043478
"507",1,0.995738636363636
"509",1,0.865018315018316
"510",1,0.448324022346369
"511",1,0.821614583333334
"512",1,0.949407783417936
"513",1,0.807685185185186
"514",1,0.871479500891267
"515",1,0.572903885480573
"516",1,0.875000000000001
"517",1,0.936574074074075
"518",1,0.985792349726776
"519",1,0.745625
"520",1,0.957788944723618
"521",1,0.960571428571429
"522",1,0.64774011299435
"523",1,0.368315972222222
"524",1,0.959310986964619
"525",1,0.892658730158731
"526",1,0.93688524590164
"527",1,0.664432029795158
"528",1,0.862403100775195
"529",1,0.448192771084337
"530",1,0.505797101449275
"531",1,0.919122807017544
"532",1,0.762129144851659
"533",1,0.877022653721684
"534",1,0.874677716390424
"535",1,0.949444444444445
"536",1,0.0967032967032971
"537",1,0.652116402116402
"538",1,0.641017964071856
"540",1,0.969398907103825
"542",1,0.167630057803469
"543",1,0.991620111731844
"544",1,0.653869047619047
"545",1,0.764130434782609
"546",1,0.806353591160221
"547",1,0.763677536231884
"548",1,0.939890710382514
"549",1,0.457899807321773
"550",1,0.986538461538462
"551",1,0.974324324324325
"553",1,0.731076388888889
"554",1,0.976878612716763
"555",1,0.979057591623037
"556",1,0.731329690346084
"557",1,0.976799242424243
"558",1,0.926971326164875
"559",1,0.813573883161513
"560",1,0.501940035273369
"561",1,0.485980392156863
"562",1,0.345224171539961
"563",1,0.905933682373474
"564",1,0.882677902621724
"565",1,0.968918918918919
"566",1,0.964081996434938
"567",1,0.965811965811967
"568",1,0.815864527629235
"569",1,0.590120274914089
"570",1,0.950740740740741
"571",1,0.978693181818182
"572",1,0.832166666666668
"573",1,0.977653631284916
"574",1,0.895724258289704
"575",1,0.165310077519381
"576",1,0.887142857142858
"578",1,0.742406311637081
"579",1,0.621385542168674
"580",1,0.760189982728843
"582",1,0.970616570327554
"583",1,0.934291187739464
"584",1,0.905344202898552
"585",1,0.705440414507772
"586",1,0.967771639042358
"587",1,0.860805860805862
"588",1,0.650480769230769
"589",1,0.270833333333334
"590",1,0.743989071038251
"592",1,0.871756487025949
"594",1,0.829356060606061
"595",1,0.740051020408164
"596",1,0.435122410546139
"597",1,0.991803278688525
"598",1,0.578894927536232
"600",1,0.949162011173185
"601",1,0.490851449275362
"602",1,0.489351851851852
"603",1,0.704187604690117
"604",1,0.935121951219512
"605",1,0.862386156648453
"606",1,0.911846405228758
"607",1,1
"608",1,0.919120135363791
"609",1,0.726116838487973
"610",1,0.772514619883041
"611",1,0.109497206703911
"612",1,0.829508196721312
"613",1,0.936312849162012
"614",1,0.25936936936937
"616",1,0.991481481481481
"617",1,0.988386524822695
"618",1,0.557803468208093
"619",1,0.400350877192982
"620",1,0.875797872340427
"621",1,0.68543956043956
"622",1,0.833714285714287
"623",1,0.618971631205674
"624",1,0.76474358974359
"625",1,0.262043010752689
"627",1,0.932320441988951
"628",1,0.95707635009311
"629",1,0.960350877192983
"630",1,0.976470588235294
"631",1,0.280662983425415
"632",1,0.78233695652174
"633",1,0.884102564102565
"634",1,0.93688524590164
"635",1,0.630927835051546
"636",1,0.899211045364892
"637",1,0.764835164835165
"638",1,0.838240740740742
"639",1,0.977528089887641
"640",1,0.85450680272109
"641",1,0.561928934010152
"642",1,0.420282186948853
"643",1,0.228205128205129
"644",1,0.608882235528942
"645",1,0.989010989010989
"646",1,0.889867424242425
"648",1,0.991620111731844
"649",1,0.934298245614035
"650",1,0.59496336996337
"651",1,0.982712765957447
"652",1,0.986425339366515
"653",1,0.994066317626527
"654",1,0.99352380952381
"655",1,0.329945054945055
"656",1,0.910405156537754
"657",1,0.923011363636364
"658",1,0.655582137161084
"659",1,0.561851851851852
"660",1,0.552672955974843
"661",1,0.68047619047619
"662",1,0.746315789473685
"663",1,0.951745200698081
"664",1,0.829710144927537
"665",1,0.908196721311476
"666",1,0.630720720720721
"667",1,0.785748792270532
"668",1,0.948581560283688
"669",1,0.358112874779541
"671",1,0.584801381692573
"672",1,0.906804733727812
"674",1,0.929695431472082
"675",1,0.826152482269505
"676",1,0.715391156462585
"679",1,0.593646408839779
"680",1,0.49356884057971
"681",1,0.332421227197347
"683",1,0.394749999999999
"684",1,0.179909909909911
"685",1,0.982269503546099
"686",1,0.907797270955167
"687",1,0.646401515151515
"688",1,0.719817073170731
"689",1,0.891039426523298
"690",1,0.968692449355433
"691",1,0.670932539682539
"692",1,0.908417508417509
"693",1,0.48766859344894
"694",1,0.947784200385357
"695",1,0.974731182795699
"696",1,0.555666666666667
"697",1,0.821768707482994
"698",1,0.958419243986254
"699",1,0.719507575757576
"700",1,0.996388888888889
